,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.623992383480072,0.1516790986061096,-0.4216015338897705,0.9999264478683472,0.6346039772033691,0.141357272863388,-0.3894039094448089,0.9998878240585328,0.6416417956352234,0.1413582116365432,-0.3894948959350586,0.999898076057434,0.6486004590988159,0.1414727419614792,-0.3896210789680481,0.9998824596405028,0.6122793555259705,0.142842024564743,-0.3804413378238678,0.9998904466629028,0.6051962971687317,0.1438234746456146,-0.3803760111331939,0.9998769760131836,0.5983238816261292,0.1447905600070953,-0.3802559971809387,0.9998669624328612,0.6591503620147705,0.1480110734701156,-0.1767544895410537,0.999925136566162,0.5923528075218201,0.1518276482820511,-0.130322515964508,0.999749720096588,0.6425281167030334,0.1636767983436584,-0.3390675485134125,0.9999358654022216,0.6119756102561951,0.1642568707466125,-0.3262194991111755,0.999894380569458,0.7409768104553223,0.2166845947504043,-0.086161158978939,0.9999240636825562,0.5419742465019226,0.224784180521965,0.0590147711336612,0.9994696974754332,0.787207841873169,0.3053837120532989,-0.217209130525589,0.9943354725837708,0.5074573755264282,0.3096029162406921,-0.1023298129439354,0.9182481169700624,0.6875869631767273,0.3051182627677917,-0.5113274455070496,0.9681053757667542,0.5790275931358337,0.2721079885959625,-0.5571226477622986,0.9475633502006532,0.6554443836212158,0.3053240478038788,-0.5970730781555176,0.9222703576087952,0.6037164330482483,0.262350857257843,-0.6553494930267334,0.9044554233551024,0.649293065071106,0.2957513928413391,-0.5963499546051025,0.9158855080604552,0.6069413423538208,0.249410942196846,-0.6561510562896729,0.8946213722229004,0.6601091027259827,0.2945056855678558,-0.5141448378562927,0.8804332613945007,0.602400004863739,0.2531317174434662,-0.5683186650276184,0.8571715950965881,0.6874773502349854,0.3803603947162628,-0.0779489055275917,0.9991140961647034,0.5807057023048401,0.3833981156349182,0.0782946273684501,0.9986556768417358,0.7205852270126343,0.510122537612915,-0.1382226794958114,0.9965509176254272,0.5801054239273071,0.5111079812049866,0.0946794897317886,0.9899881482124328,0.7537667155265808,0.6352943181991577,0.0757639408111572,0.9941561222076416,0.6201073527336121,0.633333146572113,0.3247587978839874,0.9906187653541564,0.7517251372337341,0.6505531668663025,0.0778841450810432,0.8958504796028137,0.6436482071876526,0.6545473337173462,0.3310560882091522,0.9341185688972472,0.7342289090156555,0.6674367785453796,-0.2045496851205825,0.9836183190345764,0.5343206524848938,0.6630809903144836,0.0874475538730621,0.9797402024269104
1,0.6230000853538513,0.1535436958074569,-0.4751494824886322,0.9999285340309144,0.6328985691070557,0.1431134194135666,-0.4423339962959289,0.999890148639679,0.6397871971130371,0.1431762874126434,-0.4423782229423523,0.999900221824646,0.6467490792274475,0.1432916074991226,-0.4424673020839691,0.9998847246170044,0.6110976934432983,0.1441798657178878,-0.4354003369808197,0.9998932480812072,0.6040635108947754,0.1450662761926651,-0.4354349374771118,0.99988055229187,0.5973030924797058,0.1460249423980713,-0.4353151023387909,0.9998708963394164,0.6568961143493652,0.149508386850357,-0.230567917227745,0.9999255537986756,0.5899335145950317,0.1535047888755798,-0.1923136413097381,0.99975323677063,0.6404434442520142,0.1656304448843002,-0.3928623795509338,0.9999369382858276,0.6105126142501831,0.166187435388565,-0.3824110627174377,0.9998960494995116,0.7355980277061462,0.2174858003854751,-0.1538793444633484,0.9999274015426636,0.535830557346344,0.2268052697181701,0.006661725230515,0.999485194683075,0.781356155872345,0.3056743741035461,-0.2930402755737304,0.9943795204162598,0.5024273991584778,0.3127742111682892,-0.1537772268056869,0.9198276996612548,0.6839191317558289,0.3071209490299225,-0.6205629110336304,0.9684905409812928,0.5628020763397217,0.2786242663860321,-0.6070334315299988,0.9487847685813904,0.6484069228172302,0.3084985017776489,-0.7118197083473206,0.9234926104545592,0.5839107632637024,0.2725464701652527,-0.7044121623039246,0.9067059755325316,0.6443967819213867,0.2990101277828216,-0.7145736217498779,0.917336404323578,0.5911611914634705,0.2571317255496979,-0.7066532373428345,0.8971234560012817,0.6539531350135803,0.2974682152271271,-0.625738799571991,0.8821962475776672,0.5863311886787415,0.2596832513809204,-0.6184521317481995,0.8603273034095764,0.6870700716972351,0.380167156457901,-0.0907252207398414,0.9991049766540528,0.5800230503082275,0.3836292624473572,0.0908998921513557,0.9986451268196106,0.717275857925415,0.5095157027244568,-0.1615635007619857,0.996379554271698,0.5801130533218384,0.511113166809082,0.1264736801385879,0.9879688620567322,0.752983033657074,0.635196328163147,0.024138867855072,0.9940451383590698,0.6190250515937805,0.6329513788223267,0.3686059713363647,0.9895700812339784,0.7518224120140076,0.6503134369850159,0.0240136105567216,0.8939744234085083,0.6446210145950317,0.6551685929298401,0.3760570287704468,0.931010365486145,0.7326881289482117,0.6675103902816772,-0.2684629261493683,0.9838082194328308,0.5343513488769531,0.6631014347076416,0.1394386440515518,0.9788158535957336
2,0.6174708604812622,0.1597246676683426,-0.4880204796791076,0.9999329447746276,0.6265323758125305,0.1483189612627029,-0.4554618299007416,0.99989652633667,0.6336709856987,0.1483689993619918,-0.4554991424083709,0.9999058246612548,0.6401696801185608,0.1484223455190658,-0.4555794596672058,0.9998911023139954,0.6055734157562256,0.149252638220787,-0.4496495425701141,0.9998997449874878,0.5984852910041809,0.1500637382268905,-0.4496926367282867,0.9998878240585328,0.5918322801589966,0.1510741412639618,-0.4495523869991302,0.9998788237571716,0.6500219106674194,0.1540828496217727,-0.237411618232727,0.999929130077362,0.5826265215873718,0.1583620756864547,-0.2051038742065429,0.9997668862342834,0.6336914896965027,0.1707968115806579,-0.4026826918125152,0.9999403953552246,0.6051249504089355,0.1719590574502945,-0.393853098154068,0.9999017119407654,0.7251725196838379,0.2195139974355697,-0.1551034450531005,0.9999325275421144,0.5272011756896973,0.2308087795972824,0.0088865021243691,0.9995160102844238,0.7745653390884399,0.3074787855148315,-0.2822813987731933,0.9945335984230042,0.4944006502628326,0.3182571530342102,-0.1425987929105758,0.9226844906806946,0.6817814707756042,0.3108811974525451,-0.6190837621688843,0.96967750787735,0.5427438616752625,0.2899829745292663,-0.6066067218780518,0.9511210322380066,0.6476290822029114,0.3145342767238617,-0.7130317091941833,0.9264587163925172,0.5605365037918091,0.2851279973983764,-0.706009030342102,0.9108195900917052,0.6427080035209656,0.3041025996208191,-0.7201820015907288,0.9207042455673218,0.564778745174408,0.2690283358097076,-0.7120171189308167,0.9017760753631592,0.6512563824653625,0.3021000325679779,-0.6261246204376221,0.8865172266960144,0.561919093132019,0.2708465456962585,-0.6195402145385742,0.8661825060844421,0.6845248937606812,0.3809523582458496,-0.0992970243096351,0.9991140365600586,0.5774941444396973,0.3857563138008117,0.0994655564427375,0.9986555576324464,0.7057511806488037,0.5095644593238831,-0.1897395700216293,0.9962412714958192,0.5798876285552979,0.5126968026161194,0.1360178291797638,0.9859411716461182,0.7504092454910278,0.6352136135101318,-0.0205804239958524,0.994057595729828,0.6165521740913391,0.6332113742828369,0.3894498348236084,0.9887470602989196,0.7504374384880066,0.6513599157333374,-0.0226483680307865,0.8938014507293701,0.6446307897567749,0.6569613218307495,0.3977674841880798,0.9300437569618224,0.7324056625366211,0.669385552406311,-0.3196920454502105,0.9842411875724792,0.5336952209472656,0.6638863682746887,0.1602214574813842,0.9783695340156556
3,0.6042551398277283,0.1640433669090271,-0.5810019373893738,0.9999369382858276,0.6137481927871704,0.152730643749237,-0.5502574443817139,0.9999021887779236,0.621982216835022,0.1527353823184967,-0.5502794981002808,0.9999108910560608,0.6293086409568787,0.1529474854469299,-0.5503531694412231,0.9998967051506042,0.5930823683738708,0.1537656337022781,-0.5422698259353638,0.9999058842658995,0.586312472820282,0.154516726732254,-0.5423657894134521,0.999894678592682,0.579456627368927,0.1555110365152359,-0.5422646403312683,0.9998860955238342,0.6396544575691223,0.1586904525756836,-0.3315147161483764,0.9999322295188904,0.5709789991378784,0.1621278226375579,-0.2899793982505798,0.9997795820236206,0.6202818751335144,0.1748021245002746,-0.4950200915336609,0.999943733215332,0.5915676355361938,0.1764989346265792,-0.4835564494132995,0.9999070763587952,0.7158106565475464,0.2238898426294326,-0.2311717122793197,0.9999358654022216,0.5188716053962708,0.2357550114393234,-0.0647995695471763,0.9995454549789428,0.7662027478218079,0.3119579255580902,-0.3618080914020538,0.9948382377624512,0.4888473451137543,0.3254266679286957,-0.2060796916484832,0.9252755045890808,0.6783090829849243,0.3165839910507202,-0.702118456363678,0.9712064862251282,0.5178118944168091,0.3043396770954132,-0.695181667804718,0.95340758562088,0.6468663811683655,0.3246820867061615,-0.7987311482429504,0.9299432635307312,0.5323010683059692,0.3007073402404785,-0.7963205575942993,0.9150325655937196,0.639049232006073,0.3126083314418793,-0.8019394874572754,0.924598217010498,0.5372724533081055,0.2859509289264679,-0.8112514615058899,0.906600058078766,0.64635169506073,0.3091337978839874,-0.7073282599449158,0.8915992379188538,0.5375210046768188,0.2862244546413421,-0.7118393778800964,0.8724213242530823,0.6813970804214478,0.3827113211154938,-0.1022008210420608,0.9991142749786376,0.5757111310958862,0.3896874189376831,0.1023410111665725,0.9986658692359924,0.6852664947509766,0.5081472992897034,-0.2176754474639892,0.9963252544403076,0.5722324252128601,0.5145748853683472,0.1602694690227508,0.9847294688224792,0.745124876499176,0.6343173384666443,-0.0524149499833583,0.994284212589264,0.6126191020011902,0.6338611841201782,0.4185503721237182,0.9884983897209167,0.7488111257553101,0.6513379812240601,-0.0542365498840808,0.8969113826751709,0.6434541940689087,0.6577902436256409,0.4266861379146576,0.93080073595047,0.7323876023292542,0.670194685459137,-0.3420083522796631,0.985040009021759,0.5303328633308411,0.664711058139801,0.1892871111631393,0.9783615469932556
4,0.5930898189544678,0.1677203476428985,-0.5619736313819885,0.9999391436576844,0.6024690270423889,0.1559474468231201,-0.5308855772018433,0.9999048709869384,0.6103633642196655,0.1557524055242538,-0.5309321284294128,0.9999136328697203,0.6181318163871765,0.1558450907468795,-0.5310266613960266,0.999899685382843,0.5814453959465027,0.1574335247278213,-0.5222055315971375,0.9999086260795592,0.5747659802436829,0.1582953482866287,-0.5222832560539246,0.9998980164527892,0.5675308108329773,0.1593119353055954,-0.5221903920173645,0.9998893737792968,0.6279729604721069,0.1613855957984924,-0.3143475651741028,0.9999342560768129,0.5604392290115356,0.1656924188137054,-0.2699779570102691,0.9997838139533995,0.6094000935554504,0.1780610829591751,-0.4771721661090851,0.9999452233314514,0.5812567472457886,0.1801332533359527,-0.4649369716644287,0.9999087452888488,0.7052352428436279,0.2256138622760772,-0.2165759801864624,0.9999386072158812,0.514276385307312,0.2400021851062774,-0.0396348051726818,0.9995599389076232,0.7595657110214233,0.3130393624305725,-0.3341933786869049,0.9951406717300416,0.4893564283847809,0.3293043673038482,-0.1754679381847381,0.9258216619491576,0.671517550945282,0.3207227289676666,-0.6583265662193298,0.972820520401001,0.5138494968414307,0.3073950409889221,-0.663172721862793,0.9550923109054564,0.6425317525863647,0.331720620393753,-0.7528638243675232,0.9335147142410278,0.5268895626068115,0.3033728897571563,-0.7642096877098083,0.9184483885765076,0.6305654048919678,0.3199114203453064,-0.7583876848220825,0.9285479187965392,0.5309606790542603,0.2861701250076294,-0.7794501185417175,0.910556435585022,0.637330949306488,0.3152912855148315,-0.663704514503479,0.8968928456306458,0.5317176580429077,0.2873924374580383,-0.680026650428772,0.8775055408477783,0.674658477306366,0.3835505843162536,-0.1027657613158226,0.999104917049408,0.5730780363082886,0.3907321095466614,0.102908469736576,0.99868243932724,0.6657612323760986,0.5067515969276428,-0.198379173874855,0.996338963508606,0.5665189623832703,0.515362024307251,0.1308047026395797,0.98360937833786,0.7326340079307556,0.6312963962554932,-0.0170249678194522,0.9943777322769164,0.611498236656189,0.6360768675804138,0.3230561912059784,0.988296926021576,0.7386894226074219,0.6481444835662842,-0.0217643398791551,0.8990357518196106,0.6398712396621704,0.6582927703857422,0.3244072198867798,0.930917263031006,0.7314667105674744,0.6706356406211853,-0.2951975464820862,0.9855375289916992,0.5274963974952698,0.6664174795150757,0.0821998864412307,0.9780160188674928
5,0.5768906474113464,0.1691897064447403,-0.5554639101028442,0.9999402165412904,0.5866734385490417,0.1571151465177536,-0.5013149380683899,0.9999060034751892,0.5945101380348206,0.1567956507205963,-0.5014140009880066,0.9999150633811952,0.6025869846343994,0.1566376388072967,-0.5015515089035034,0.9999011158943176,0.5669873952865601,0.1589567363262176,-0.5121073126792908,0.9999103546142578,0.5605126619338989,0.1599317193031311,-0.5118342638015747,0.9999006986618042,0.554218053817749,0.1610329002141952,-0.5114927291870117,0.9998924732208252,0.6168681383132935,0.1622240990400314,-0.285793274641037,0.999935507774353,0.5517246127128601,0.1677599400281906,-0.2418106347322464,0.999786138534546,0.5959370136260986,0.1797375679016113,-0.4454130828380584,0.9999455213546752,0.5690569877624512,0.1817631274461746,-0.4519931674003601,0.9999074339866638,0.6980494260787964,0.2257308363914489,-0.2136980593204498,0.9999409317970276,0.5146054029464722,0.2430156618356704,0.0135857257992029,0.9995678067207336,0.757775604724884,0.3129459917545318,-0.3135846853256225,0.9954215288162231,0.4904504716396332,0.3333900272846222,-0.082361415028572,0.923262655735016,0.6598701477050781,0.3231406509876251,-0.579249382019043,0.9738346934318542,0.5103296041488647,0.3098844289779663,-0.5382859110832214,0.9557294249534608,0.6267492771148682,0.3332970440387726,-0.6507481932640076,0.9356666207313538,0.5178025960922241,0.3007128536701202,-0.6259640455245972,0.9201436638832092,0.6143590211868286,0.3217403590679168,-0.6526784896850586,0.9309189915657043,0.5216918587684631,0.2879828810691833,-0.6370445489883423,0.9126067757606506,0.6209163665771484,0.317517340183258,-0.5788999199867249,0.900165855884552,0.5238625407218933,0.2891367375850677,-0.5532453060150146,0.8800801038742065,0.6691094040870667,0.3834787309169769,-0.1260445564985275,0.9990944266319276,0.5711691975593567,0.3907361626625061,0.1260439157485962,0.9986608028411864,0.6533079743385315,0.5037307739257812,-0.2245513349771499,0.9961392879486084,0.5627588629722595,0.5152352452278137,0.120757445693016,0.9793770909309388,0.7094277143478394,0.6309667229652405,-0.0639386251568794,0.9943247437477112,0.6117355227470398,0.6361101865768433,0.2557092607021332,0.9869440793991088,0.7191901206970215,0.648248553276062,-0.0640376061201095,0.900306761264801,0.6390098929405212,0.658223032951355,0.2528282105922699,0.9297940135002136,0.6947259306907654,0.6697152853012085,-0.3170084357261657,0.9858881831169128,0.5266768336296082,0.6674186587333679,0.0363585315644741,0.9767088294029236
6,0.5680530071258545,0.1699297726154327,-0.5737074017524719,0.9999399185180664,0.5767822861671448,0.1576267629861831,-0.5488293170928955,0.9999053478240968,0.5847429037094116,0.157121330499649,-0.5488757491111755,0.9999150633811952,0.5928526520729065,0.1567506194114685,-0.5489978790283203,0.9999004006385804,0.557675838470459,0.1597544252872467,-0.5357986092567444,0.999910533428192,0.5511363744735718,0.1608102470636367,-0.5358724594116211,0.9999020099639891,0.5449771285057068,0.1619601249694824,-0.5358185768127441,0.9998941421508788,0.6096015572547913,0.1618861854076385,-0.3544003665447235,0.9999362230300904,0.5437020659446716,0.1685571670532226,-0.2797022759914398,0.99978905916214,0.5875470042228699,0.1802897751331329,-0.4914873540401459,0.999945342540741,0.5615253448486328,0.1825466603040695,-0.4729532897472381,0.999905526638031,0.6922126412391663,0.2252697050571441,-0.2694945335388183,0.9999423027038574,0.5121713876724243,0.2438154071569442,-0.0084733078256249,0.9995750784873962,0.7569891214370728,0.3126698732376098,-0.3805754780769348,0.9956591725349426,0.4910606145858764,0.3362288177013397,-0.0879707857966423,0.920512855052948,0.6607058644294739,0.3213284909725189,-0.6711814403533936,0.9739946722984314,0.5091850161552429,0.3099308907985687,-0.5691014528274536,0.9563401341438292,0.6270386576652527,0.3296056985855102,-0.7479847073554993,0.9358401894569396,0.5144413709640503,0.2992884814739227,-0.6413074135780334,0.921668529510498,0.6158444881439209,0.318278968334198,-0.7522366046905518,0.9312106966972352,0.5159134864807129,0.2847996056079864,-0.6678150296211243,0.9144680500030518,0.6239383220672607,0.3148716390132904,-0.6737086176872253,0.9006748795509338,0.5170401930809021,0.2870253026485443,-0.5883101224899292,0.882398247718811,0.6662684082984924,0.3833006918430328,-0.142646238207817,0.9990515112876892,0.5707902908325195,0.3904781639575958,0.1426040828227996,0.998588800430298,0.6457321643829346,0.5025132298469543,-0.2409742623567581,0.9957805275917052,0.5601060390472412,0.5144804120063782,0.1086486130952835,0.969668984413147,0.680456280708313,0.6310794949531555,-0.0851429253816604,0.9940382838249208,0.6132004857063293,0.6365512013435364,0.2449752241373062,0.983489990234375,0.6964535117149353,0.649543821811676,-0.0854298174381256,0.9004771709442139,0.6392845511436462,0.6581999659538269,0.2420678287744522,0.9264931678771972,0.6475640535354614,0.6693729758262634,-0.3466562032699585,0.9859092235565186,0.5313898324966431,0.6680440306663513,0.0167133789509534,0.9737232327461244
7,0.5483928322792053,0.1726081818342209,-0.5279186367988586,0.9999295473098756,0.5585766434669495,0.1596584469079971,-0.5249243378639221,0.9998876452445984,0.5656110644340515,0.1588349938392639,-0.5250018835067749,0.9999017119407654,0.57368403673172,0.1581353843212127,-0.5250627398490906,0.9998828172683716,0.541544497013092,0.1624957919120788,-0.4972119331359863,0.9998956322669984,0.536853015422821,0.1634536832571029,-0.497592568397522,0.9998897314071656,0.5319011807441711,0.1644761562347412,-0.4978293478488922,0.9998815655708312,0.5960384011268616,0.1624374538660049,-0.3339731991291046,0.9999277591705322,0.5368838906288147,0.1696850210428238,-0.2515962421894073,0.9997605085372924,0.5688607096672058,0.1822013407945633,-0.4727931618690491,0.9999380707740784,0.5463210344314575,0.1841329932212829,-0.4247379601001739,0.9998838901519777,0.6856860518455505,0.2242429852485656,-0.2818883955478668,0.9999436140060424,0.5126422047615051,0.2442992627620697,0.0538795329630374,0.999570369720459,0.7559911608695984,0.3111871480941772,-0.4157281517982483,0.995933711528778,0.4958462119102478,0.3349458277225494,-0.0659545138478279,0.9135977625846864,0.642869234085083,0.3212569653987884,-0.6833740472793579,0.9745677709579468,0.5083288550376892,0.3081774413585663,-0.555609405040741,0.9543739557266236,0.6031013131141663,0.3288489580154419,-0.754248321056366,0.9367634654045104,0.507344126701355,0.2963261008262634,-0.6371150016784668,0.918959617614746,0.5964131355285645,0.3178935050964355,-0.7519355416297913,0.9322328567504884,0.5031871795654297,0.2818088233470917,-0.6437061429023743,0.9115197658538818,0.6039739847183228,0.3135732114315033,-0.681275486946106,0.901784121990204,0.5094736814498901,0.2842609584331512,-0.5702502727508545,0.8783200979232788,0.6624579429626465,0.3832396864891052,-0.1660906374454498,0.998963177204132,0.5704512596130371,0.3902735710144043,0.1660846769809723,0.9983879923820496,0.633964478969574,0.5026736855506897,-0.2851006388664245,0.9944329857826232,0.5568837523460388,0.5137355327606201,0.1091170087456703,0.9452933669090272,0.6491321921348572,0.6362255215644836,-0.182581678032875,0.9925554394721984,0.6156709790229797,0.6348651051521301,0.2589740455150604,0.9695459008216858,0.6644425392150879,0.6586285829544067,-0.187406301498413,0.8966747522354126,0.6385696530342102,0.6569586992263794,0.2576968669891357,0.9132040143013,0.5667798519134521,0.6693814992904663,-0.4495466947555542,0.9844366312026978,0.5317556262016296,0.666690468788147,0.0418009422719478,0.96253901720047
8,0.5347843766212463,0.1749787926673889,-0.4647312760353088,0.9999165534973145,0.5453523397445679,0.1615642458200454,-0.4671157896518707,0.9998697638511658,0.5520269870758057,0.1605405807495117,-0.4671873152256012,0.9998877048492432,0.5592548251152039,0.1596138179302215,-0.467343807220459,0.99986469745636,0.5306110382080078,0.1646019667387008,-0.4307971596717834,0.9998780488967896,0.5266987085342407,0.165456473827362,-0.4309946000576019,0.9998734593391418,0.5226677060127258,0.1663599759340286,-0.4311017692089081,0.9998641610145568,0.5842658877372742,0.1629240363836288,-0.3158355057239532,0.999919593334198,0.5316810607910156,0.1705589294433593,-0.1863814294338226,0.9997374415397644,0.5557857751846313,0.1840483397245407,-0.4138214588165283,0.999933123588562,0.5363038182258606,0.1857095062732696,-0.3645137548446655,0.9998656511306764,0.6807839274406433,0.2229833900928497,-0.2602742314338684,0.9999441504478456,0.5123798847198486,0.244155079126358,0.0772303193807601,0.9995675086975098,0.7532472014427185,0.3071919977664947,-0.4146767854690552,0.9961284399032592,0.4966111481189728,0.3340287208557129,-0.0427577421069145,0.9038926362991332,0.6292377710342407,0.3189691305160522,-0.7038916349411011,0.9745179414749146,0.5065072774887085,0.3091303706169128,-0.5308047533035278,0.9506199955940248,0.590254545211792,0.3259572088718414,-0.7804374098777771,0.9366140961647034,0.5046113729476929,0.2975384593009949,-0.6161872148513794,0.9144931435585022,0.5834231972694397,0.3152182996273041,-0.7730225920677185,0.9321879148483276,0.4999395310878753,0.2829075455665588,-0.6228734850883484,0.9068574905395508,0.592104971408844,0.3122214674949646,-0.7006710767745972,0.901472508907318,0.5065491199493408,0.2849822044372558,-0.5462138056755066,0.8724835515022278,0.6585557460784912,0.3837787508964538,-0.1624028086662292,0.9988940954208374,0.5691320300102234,0.3902907967567444,0.1625586748123169,0.9981538653373718,0.6289432644844055,0.5032721161842346,-0.3050773739814758,0.991179347038269,0.5522867441177368,0.511334240436554,0.1189878657460212,0.911340057849884,0.6270701885223389,0.6388495564460754,-0.2312088757753372,0.989002525806427,0.6157209873199463,0.6318042278289795,0.2692424058914184,0.94287109375,0.6449833512306213,0.6633678078651428,-0.2383004575967788,0.8902849555015564,0.6379095911979675,0.656318724155426,0.2668423950672149,0.8899630308151245,0.5478136539459229,0.6686286926269531,-0.5026664733886719,0.9800401329994202,0.535915732383728,0.6564849615097046,0.0878964513540268,0.9386802315711976
9,0.5224281549453735,0.175919622182846,-0.4472514688968658,0.9999131560325624,0.5326478481292725,0.1626481711864471,-0.4481643140316009,0.9998671412467957,0.5390831232070923,0.1615112125873565,-0.4482523500919342,0.9998859763145448,0.5459217429161072,0.1604410707950592,-0.4484111666679382,0.999862790107727,0.5186972618103027,0.1656344383955001,-0.410204142332077,0.999874472618103,0.515069305896759,0.1664741486310959,-0.4103537499904632,0.9998703598976136,0.5116219520568848,0.1673211753368377,-0.4103930294513702,0.99986070394516,0.5736991167068481,0.1631118804216385,-0.3145318925380707,0.9999195337295532,0.5239080786705017,0.1712455302476883,-0.1584655195474624,0.999735713005066,0.5428913235664368,0.1849863678216934,-0.3948791921138763,0.999933123588562,0.525371253490448,0.1865365803241729,-0.3449797034263611,0.999858021736145,0.673366367816925,0.2214265912771225,-0.2587570250034332,0.9999450445175172,0.5118712782859802,0.2447512447834015,0.1000266671180725,0.99956077337265,0.7505890727043152,0.3041668236255646,-0.417622447013855,0.9962378740310668,0.4965967833995819,0.334414929151535,-0.0441631935536861,0.8920704126358032,0.6226715445518494,0.3111130595207214,-0.6984308362007141,0.9741479754447936,0.5052115321159363,0.3068637549877167,-0.5479109883308411,0.94589102268219,0.586493730545044,0.3157187700271606,-0.7761669158935547,0.9356799721717834,0.5024556517601013,0.2949759066104889,-0.6381585597991943,0.9089074730873108,0.5801914930343628,0.3045166432857513,-0.7644687294960022,0.9312284588813782,0.5042952299118042,0.2771570086479187,-0.6450861096382141,0.9007436633110046,0.5881147980690002,0.3032440841197967,-0.6926288604736328,0.8999084830284119,0.5083509683609009,0.2795421183109283,-0.5631147623062134,0.8643941879272461,0.6544151902198792,0.3838261067867279,-0.1627164930105209,0.9988619089126588,0.5684449076652527,0.3901800811290741,0.1629620492458343,0.997991979122162,0.6253158450126648,0.5034950375556946,-0.3149149417877197,0.9823949933052064,0.5443093776702881,0.5061927437782288,0.1378693729639053,0.8814374804496765,0.6010531783103943,0.6384684443473816,-0.2325423806905746,0.9830547571182252,0.6182675957679749,0.6153327822685242,0.3625704944133758,0.9172800779342652,0.6097699403762817,0.6657279133796692,-0.239167109131813,0.8839038014411926,0.6680917143821716,0.6351630687713623,0.3738647699356079,0.8738649487495422,0.4960509240627289,0.6538229584693909,-0.4983180165290832,0.9725913405418396,0.5678112506866455,0.655920684337616,0.2059843987226486,0.9133781790733336
